title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Fat Girl",movie,Drama,2001,tt0243255,6.4,13098,"AG, BB, BS, HN, NI, TT, US"
"The Birds",movie,"Drama, Horror, Mystery",1963,tt0056869,7.6,209337,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Frenzy,movie,Thriller,1972,tt0068611,7.4,50334,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Man Who Knew Too Much",movie,"Drama, Thriller",1956,tt0049470,7.4,71198,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Wild Bunch",movie,"Action, Adventure, Drama",1969,tt0065214,7.9,91672,"AR, BE, BO, BR, CL, CO, CR, FR, GT, MC, MX, PE, SV, UY"
"The Da Vinci Code",movie,"Mystery, Thriller",2006,tt0382625,6.6,465408,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, SI, SK, SV, TC, UY, VE"
Solaris,movie,"Drama, Mystery, Sci-Fi",1972,tt0069293,7.9,100009,"AG, BB, BS, HN, NI, TT, US"
"To Kill a Mockingbird",movie,"Crime, Drama",1962,tt0056592,8.3,337805,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
Titanic,movie,"Drama, Romance",1997,tt0120338,7.9,1311024,"DK, ES, FI, NO, SE"
"City of God",movie,"Crime, Drama",2002,tt0317248,8.6,817154,"AR, BO, BR, CL, CO, CR, ES, FR, GT, MX, PE, SV, UY"
"Full Metal Jacket",movie,"Drama, War",1987,tt0093058,8.2,805477,"AD, AG, AR, BB, BE, BO, BR, BS, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NI, NL, NO, PE, PT, SE, SV, TT, UY"
"Independence Day",movie,"Action, Adventure, Sci-Fi",1996,tt0116629,7,617587,US
"The Matrix",movie,"Action, Sci-Fi",1999,tt0133093,8.7,2100476,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
"The Matrix Reloaded",movie,"Action, Sci-Fi",2003,tt0234215,7.2,641388,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
"The Matrix Revolutions",movie,"Action, Sci-Fi",2003,tt0242653,6.7,552085,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, PA, PE, PL, PT, PY, RO, SI, SK, SV, TC, TT, UY, VE"
"Men in Black",movie,"Action, Adventure, Comedy",1997,tt0119654,7.3,625686,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, RO, SI, SK, SV, TC, UY, VE"
"Men in Black II",movie,"Action, Adventure, Comedy",2002,tt0120912,6.2,411384,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PY, SI, SK, SV, TC, UY, VE"
Poltergeist,movie,"Horror, Thriller",1982,tt0084516,7.3,185154,"AR, BE, BO, BR, CL, CO, CR, FR, GT, MX, NL, PE, SV, US, UY"
"Wild Strawberries",movie,"Drama, Romance",1957,tt0050986,8.1,117223,"AG, BB, BS, HN, NI, TT, US"
"The Last Samurai",movie,"Action, Drama",2003,tt0325710,7.8,479650,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
"Wild Things",movie,"Crime, Drama, Mystery",1998,tt0120890,6.6,133729,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"The Bodyguard",movie,"Action, Drama, Music",1992,tt0103855,6.4,150832,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MC, MX, NL, PA, PE, PT, PY, SV, TC, UY, VE"
Ghostbusters,movie,"Action, Comedy, Fantasy",1984,tt0087332,7.8,462026,"BE, BZ, CZ, DO, EC, FR, JM, LC, PA, PY, RO, TC, VE"
Grease,movie,"Comedy, Musical, Romance",1978,tt0077631,7.2,307417,"AG, BB, BS, ES, NI, TT"
Trainspotting,movie,Drama,1996,tt0117951,8.1,737166,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Interview with the Vampire",movie,"Drama, Fantasy, Horror",1994,tt0110148,7.5,355823,"AD, AR, BE, BO, BR, CL, CO, CR, ES, FR, GT, MX, PE, SV, US, UY"
"The Wizard of Oz",movie,"Adventure, Family, Fantasy",1939,tt0032138,8.1,436385,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, RS, SV, TC, TT, US, UY, VE"
"Bridget Jones's Diary",movie,"Comedy, Drama, Romance",2001,tt0243155,6.8,268616,"FR, HN, RS, US"
"When Harry Met Sally...",movie,"Comedy, Drama, Romance",1989,tt0098635,7.7,248269,"CZ, RO"
"Battleship Potemkin",movie,"Drama, History, Thriller",1925,tt0015648,7.9,62352,"AG, BB, BS, HN, NI, TT, US"
"Beauty and the Beast",movie,"Drama, Fantasy, Romance",1946,tt0038348,7.9,28558,"AG, BB, BS, HN, NI, RS, TT, US"
"Belle de Jour",movie,"Drama, Romance",1967,tt0061395,7.6,50152,"AG, BB, BS, HN, NI, TT, US"
Troy,movie,"Adventure, Drama",2004,tt0332452,7.3,581344,"AD, AR, BO, BR, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NO, PA, PE, PT, PY, SE, SV, TC, UY, VE"
"On the Waterfront",movie,"Crime, Drama, Thriller",1954,tt0047296,8.1,168126,"AR, BA, BG, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, GT, HR, HU, JM, LC, MD, ME, MK, MX, PA, PE, PL, PY, RO, SI, SK, SV, TC, UY, VE"
"Paris, Texas",movie,Drama,1984,tt0087884,8.1,125231,"AG, BB, BS, HN, NI, TT, US"
"From Russia with Love",movie,"Action, Adventure, Thriller",1963,tt0057076,7.3,148218,"AG, BB, BS, NI, TT"
Goldfinger,movie,"Action, Adventure, Thriller",1964,tt0058150,7.7,205859,"AG, BB, BS, NI, TT"
"The Tin Drum",movie,"Drama, War",1979,tt0078875,7.5,26353,"AG, BB, BS, HN, NI, TT, US"
"The Marriage of Maria Braun",movie,Drama,1979,tt0079095,7.7,15263,"AG, BB, BS, HN, NI, TT, US"
"Saw IV",movie,"Horror, Mystery, Thriller",2007,tt0890870,5.9,168333,US
Twister,movie,"Action, Adventure, Thriller",1996,tt0117998,6.5,237859,"AR, BO, BR, CL, CO, CR, CZ, GT, HN, MX, PE, RO, SV, UY"
Ben-Hur,movie,"Adventure, Drama",1959,tt0052618,8.1,257526,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
"On Her Majesty's Secret Service",movie,"Action, Adventure, Thriller",1969,tt0064757,6.7,101334,"AG, BB, BS, NI, TT"
"Nanook of the North",movie,Documentary,1922,tt0013427,7.6,13710,"AG, BB, BS, HN, NI, TT, US"
Oldboy,movie,"Action, Drama, Mystery",2003,tt0364569,8.3,654820,"DK, FI, NO, SE"
"Harry Potter and the Sorcerer's Stone",movie,"Adventure, Family, Fantasy",2001,tt0241527,7.6,877515,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Harry Potter and the Chamber of Secrets",movie,"Adventure, Family, Fantasy",2002,tt0295297,7.4,708627,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Harry Potter and the Prisoner of Azkaban",movie,"Adventure, Family, Fantasy",2004,tt0304141,7.9,708689,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Harry Potter and the Goblet of Fire",movie,"Adventure, Family, Fantasy",2005,tt0330373,7.7,697292,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Harry Potter and the Order of the Phoenix",movie,"Action, Adventure, Family",2007,tt0373889,7.5,647988,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Pearl Harbor",movie,"Action, Drama, Romance",2001,tt0213149,6.2,356590,"AG, BB, BS, NI, TT"
Aliens,movie,"Action, Adventure, Sci-Fi",1986,tt0090605,8.4,789413,"AG, BB, BS, HN, NI, RS, TT, US"
"Pulp Fiction",movie,"Crime, Drama",1994,tt0110912,8.9,2271780,"AG, BB, BS, HN, NI, RS, TT"
Contact,movie,"Drama, Mystery, Sci-Fi",1997,tt0118884,7.5,298278,"BE, FR"
"The Bridges of Madison County",movie,"Drama, Romance",1995,tt0112579,7.6,90828,"AD, BE, BZ, DO, EC, ES, FR, JM, LC, MC, PT, PY, TC, VE"
"The Spy Who Loved Me",movie,"Action, Adventure, Thriller",1977,tt0076752,7,118204,"AG, BB, BS, NI, TT"
"The Shining",movie,"Drama, Horror",1980,tt0081505,8.4,1135986,"AD, AR, BA, BE, BG, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HR, JM, LC, MD, ME, MK, MX, NL, PA, PE, PT, PY, SI, SK, SV, TC, US, UY, VE"
"A Hard Day's Night",movie,"Comedy, Musical",1964,tt0058182,7.5,48847,"AG, BB, BS, HN, NI, RS, TT, US"
"A View to a Kill",movie,"Action, Adventure, Thriller",1985,tt0090264,6.3,106615,"AG, BB, BS, NI, TT"
"Licence to Kill",movie,"Action, Adventure, Thriller",1989,tt0097742,6.7,113871,"AG, BB, BS, NI, TT"
"Four Weddings and a Funeral",movie,"Comedy, Drama, Romance",1994,tt0109831,7.1,169425,US
"Top Gun",movie,"Action, Drama",1986,tt0092099,6.9,514822,ES
"The Sixth Sense",movie,"Drama, Mystery, Thriller",1999,tt0167404,8.2,1075215,US
"The Last Emperor",movie,"Biography, Drama, History",1987,tt0093389,7.7,113456,"AG, BB, BS, HN, NI, TT, US"
"V for Vendetta",movie,"Action, Drama, Sci-Fi",2005,tt0434409,8.1,1195628,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, UY, VE"
Faces,movie,Drama,1968,tt0062952,7.4,11965,"AG, BB, BS, HN, NI, TT, US"
"From Dusk Till Dawn",movie,"Action, Crime, Horror",1996,tt0116367,7.2,347830,"AG, BB, BS, NI, TT"
"The Evil Dead",movie,Horror,1981,tt0083907,7.4,238521,"AR, BA, BG, BO, BR, CL, CO, CR, GT, HR, HU, MD, ME, MK, MX, PE, PL, SI, SK, SV, UY"
"Harry Potter and the Half-Blood Prince",movie,"Action, Adventure, Family",2009,tt0417741,7.6,609933,"AD, AG, AR, BA, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Goodfellas,movie,"Biography, Crime, Drama",1990,tt0099685,8.7,1287647,"AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, NO, PA, PE, PY, SV, TC, US, UY, VE"
"Gone with the Wind",movie,"Drama, Romance, War",1939,tt0031381,8.2,339453,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, HN, JM, LC, MC, MX, NI, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"A Trip to the Moon",movie,"Action, Adventure, Comedy",1902,tt0000417,8.1,57184,"AG, BB, BS, HN, NI, TT, US"
"Monsieur Hulot's Holiday",movie,Comedy,1953,tt0046487,7.3,20636,"AG, BB, BS, HN, NI, TT, US"
Vampyr,movie,"Fantasy, Horror",1932,tt0023649,7.4,21122,"AG, BB, BS, HN, NI, TT, US"
"The Passion of Joan of Arc",movie,"Biography, Drama, History",1928,tt0019254,8.1,62380,"AG, BB, BS, HN, NI, TT, US"
Gattaca,movie,"Drama, Sci-Fi, Thriller",1997,tt0119177,7.7,329439,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, US, UY"
Kolya,movie,"Comedy, Drama, Music",1996,tt0116790,7.7,16398,"CZ, SK"
Platoon,movie,"Drama, War",1986,tt0091763,8.1,446946,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"Blue Velvet",movie,"Crime, Drama, Mystery",1986,tt0090756,7.7,220558,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"City of Angels",movie,"Drama, Fantasy, Romance",1998,tt0120632,6.7,129613,AD
Persona,movie,"Drama, Thriller",1966,tt0060827,8,133409,"AG, BB, BS, HN, NI, TT, US"
Lolita,movie,"Crime, Drama, Romance",1962,tt0056193,7.5,110630,"BZ, DO, EC, JM, LC, PY, TC, VE"
"Night and Fog",movie,"Documentary, History, Short",1956,tt0048434,8.6,21967,"AG, BB, BS, HN, NI, TT, US"
Se7en,movie,"Crime, Drama, Mystery",1995,tt0114369,8.6,1847991,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, UY, VE"
Shrek,movie,"Adventure, Animation, Comedy",2001,tt0126029,7.9,752697,"AR, BO, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
"Shrek 2",movie,"Adventure, Animation, Comedy",2004,tt0298148,7.3,516834,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Shrek the Third",movie,"Adventure, Animation, Comedy",2007,tt0413267,6.1,339243,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Austin Powers: The Spy Who Shagged Me",movie,"Action, Adventure, Comedy",1999,tt0145660,6.7,252815,"AD, BZ, DO, EC, ES, JM, LC, PA, PY, TC, VE"
"Austin Powers in Goldmember",movie,"Action, Adventure, Comedy",2002,tt0295178,6.2,226104,"AD, BZ, DO, EC, ES, JM, LC, PA, PY, TC, VE"
"The Music Room",movie,"Drama, Music",1958,tt0051792,7.9,6906,"AG, BB, BS, HN, NI, TT, US"
Diabolique,movie,"Crime, Drama, Horror",1955,tt0046911,8.1,70504,"AG, BB, BS, HN, NI, RS, TT, US"
M,movie,"Crime, Mystery, Thriller",1931,tt0022100,8.3,172070,"AG, BB, BS, HN, NI, TT, US"
"Umberto D.",movie,Drama,1952,tt0045274,8.2,28835,"AG, BA, BB, BG, BS, CZ, HN, HR, HU, MD, ME, MK, NI, PL, RO, SI, SK, TT, US"
Duel,movie,"Action, Thriller",1971,tt0067023,7.6,80533,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Close Encounters of the Third Kind",movie,"Drama, Sci-Fi",1977,tt0075860,7.6,221434,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
Dune,movie,"Action, Adventure, Sci-Fi",1984,tt0087182,6.3,183455,"AG, BB, BS, NI, TT, US"
"In the Mood for Love",movie,"Drama, Romance",2000,tt0118694,8.1,171274,"AG, BB, BS, DK, FI, HN, NI, NO, SE, TT, US"
"Strangers on a Train",movie,"Crime, Drama, Film-Noir",1951,tt0044079,7.9,143364,"BZ, DO, EC, JM, LC, PY, TC, VE"
"Brief Encounter",movie,"Drama, Romance",1945,tt0037558,8,45338,"AG, BB, BS, HN, NI, RS, TT, US"
"The Mask",movie,"Action, Comedy, Crime",1994,tt0110475,6.9,433293,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, ES, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
"Black Hawk Down",movie,"Action, Drama, History",2001,tt0265086,7.7,431075,"BA, BG, HR, HU, MD, ME, MK, PL, SI, SK"
"Sleepless in Seattle",movie,"Comedy, Drama, Romance",1993,tt0108160,6.8,194158,"AG, AR, BB, BE, BO, BS, CL, CO, CR, FR, GT, HN, MX, NI, PE, RS, SV, TT, UY"
"Dangerous Liaisons",movie,"Drama, Romance",1988,tt0094947,7.5,76318,"AD, BE, ES, FR, MC, PT"
WarGames,movie,"Action, Drama, Sci-Fi",1983,tt0086567,7.1,113664,"AG, BB, BS, HN, NI, RS, TT, US"
"Singin' in the Rain",movie,"Comedy, Musical, Romance",1952,tt0045152,8.3,266017,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, HN, JM, LC, MC, MX, NI, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
"The Color Purple",movie,Drama,1985,tt0088939,7.7,99051,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, FR, GT, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, UY, VE"
"A Few Good Men",movie,"Drama, Thriller",1992,tt0104257,7.7,294619,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Coffee and Cigarettes",movie,"Comedy, Drama, Music",2003,tt0379217,7,68315,"AG, BB, BS, HN, NI, TT, US"
Crash,movie,Drama,1996,tt0115964,6.4,67789,"DK, FI, NO, SE"
"All the President's Men",movie,"Drama, History, Thriller",1976,tt0074119,7.9,128628,"DK, FI, NL, NO, SE"
"The World of Apu",movie,Drama,1959,tt0052572,8.4,17192,"AG, BB, BS, HN, NI, TT, US"
Aparajito,movie,Drama,1956,tt0048956,8.2,16418,"AG, BB, BS, HN, NI, RS, TT, US"
"City Lights",movie,"Comedy, Drama, Romance",1931,tt0021749,8.5,200065,"AG, BB, BS, HN, NI, TT, US"
"Cool Hand Luke",movie,"Crime, Drama",1967,tt0061512,8.1,191584,"BE, FR, MC"
"Pandora's Box",movie,"Crime, Drama, Romance",1929,tt0018737,7.7,12102,"AG, BB, BS, HN, NI, TT, US"
"The Thomas Crown Affair",movie,"Crime, Drama, Romance",1968,tt0063688,6.9,28932,"CZ, MK, RO"
"The Thomas Crown Affair",movie,"Crime, Romance, Thriller",1999,tt0155267,6.8,102299,"BA, BG, CZ, HN, HR, HU, MD, ME, MK, PL, RO, RS, SI, SK"
"The Great Dictator",movie,"Comedy, Drama, War",1940,tt0032553,8.4,241812,"AG, BB, BS, HN, NI, RS, TT, US"
Bullitt,movie,"Action, Crime, Thriller",1968,tt0062765,7.4,77320,"BE, FR, MC"
"Dead Man",movie,"Adventure, Comedy, Drama",1995,tt0112817,7.5,104546,"AG, BB, BS, HN, NI, RS, TT, US"
"Dawn of the Dead",movie,"Action, Horror",2004,tt0363547,7.2,277538,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
Gremlins,movie,"Comedy, Fantasy, Horror",1984,tt0087363,7.3,253985,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, PE, PT, PY, SV, TC, US, UY, VE"
"Gremlins 2: The New Batch",movie,"Comedy, Fantasy, Horror",1990,tt0099700,6.4,114913,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, DO, EC, ES, FR, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, US, UY, VE"
Godzilla,movie,"Action, Sci-Fi, Thriller",1998,tt0120685,5.4,206461,"AG, BA, BB, BG, BS, CZ, ES, HN, HR, HU, MD, ME, MK, NI, PL, RO, RS, SI, SK, TT"
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",movie,"Comedy, War",1964,tt0057012,8.3,527521,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Pink Panther",movie,"Comedy, Crime, Romance",1963,tt0057413,7,57783,"AG, BB, BS, HN, NI, TT, US"
"For a Few Dollars More",movie,"Drama, Western",1965,tt0059578,8.2,280909,"AG, BB, BS, HN, NI, TT"
"The Lady Vanishes",movie,"Mystery, Thriller",1938,tt0030341,7.7,58229,"AG, BB, BS, HN, NI, RS, TT, US"
"Lethal Weapon",movie,"Action, Crime, Thriller",1987,tt0093409,7.6,281476,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MX, NO, PE, PT, SE, SV, UY"
"Lethal Weapon 2",movie,"Action, Crime, Thriller",1989,tt0097733,7.3,192311,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MX, NO, PE, PT, SE, SV, UY"
"Lethal Weapon 3",movie,"Action, Crime, Thriller",1992,tt0104714,6.7,181292,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NO, PE, PT, SE, SV, UY"
"Lethal Weapon 4",movie,"Action, Crime, Thriller",1998,tt0122151,6.6,174502,"AD, AR, BE, BO, BR, CL, CO, CR, DK, ES, FI, FR, GT, MC, MX, NO, PE, PT, SE, SV, UY"
"Lawrence of Arabia",movie,"Adventure, Biography, Drama",1962,tt0056172,8.3,321324,US
"Ice Age: The Meltdown",movie,"Adventure, Animation, Comedy",2006,tt0438097,6.8,302020,"CZ, RO"
Madagascar,movie,"Adventure, Animation, Comedy",2005,tt0351283,6.9,447067,"AR, BO, BZ, CL, CO, CR, DO, EC, FR, GT, JM, LC, MC, MX, PA, PE, PY, SV, TC, UY, VE"
"Mission: Impossible",movie,"Action, Adventure, Thriller",1996,tt0117060,7.2,478785,"DK, ES, FI, NO, SE"
"Mission: Impossible II",movie,"Action, Adventure, Thriller",2000,tt0120755,6.1,384029,"DK, ES, FI, NO"
"Mission: Impossible III",movie,"Action, Adventure, Thriller",2006,tt0317919,6.9,396705,"DK, ES, FI, NO"
Spaceballs,movie,"Adventure, Comedy, Sci-Fi",1987,tt0094012,7.1,211483,"AG, BB, BS, HN, NI, RS, TT"
"The Gold Rush",movie,"Adventure, Comedy, Drama",1925,tt0015864,8.1,120669,"AG, BB, BS, HN, NI, TT, US"
"The Maltese Falcon",movie,"Crime, Film-Noir, Mystery",1941,tt0033870,7.9,168544,"BZ, DO, EC, JM, LC, PY, TC, VE"
Spartacus,movie,"Adventure, Biography, Drama",1960,tt0054331,7.9,145535,"AR, BO, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Dog Day Afternoon",movie,"Biography, Crime, Drama",1975,tt0072890,8,277567,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Seven Years in Tibet",movie,"Adventure, Biography, Drama",1997,tt0120102,7.1,158809,"AR, BO, BR, CL, CO, CR, GT, MX, PE, SV, UY"
"Dirty Harry",movie,"Action, Crime, Thriller",1971,tt0066999,7.7,171605,"AD, BE, BZ, DK, DO, EC, ES, FI, FR, JM, LC, MC, NO, PA, PT, PY, SE, TC, VE"
Eraserhead,movie,"Fantasy, Horror",1977,tt0074486,7.3,130702,"AG, BB, BS, HN, NI, TT, US"
"Chimes at Midnight",movie,"Comedy, Drama, History",1965,tt0059012,7.6,10415,"AG, BB, BS, HN, NI, TT, US"
Stagecoach,movie,"Adventure, Drama, Western",1939,tt0031971,7.8,55123,"AG, BB, BS, HN, NI, TT, US"
"Double Indemnity",movie,"Crime, Drama, Film-Noir",1944,tt0036775,8.3,170521,"BZ, DO, EC, JM, LC, PA, PY, TC, VE"
"Mulholland Drive",movie,"Drama, Mystery, Thriller",2001,tt0166924,7.9,391644,FR
Sommersby,movie,"Drama, Mystery, Romance",1993,tt0108185,6.3,23596,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
"The French Connection",movie,"Action, Crime, Drama",1971,tt0067116,7.7,138919,"AG, BB, BS, HN, NI, RS, TT, US"
"The Hidden Fortress",movie,"Action, Adventure, Drama",1958,tt0051808,8.1,43158,"AG, BB, BS, HN, NI, TT, US"
"Elevator to the Gallows",movie,"Crime, Drama, Thriller",1958,tt0051378,7.9,29439,"AG, BB, BS, HN, NI, RS, TT, US"
"The Prestige",movie,"Drama, Mystery, Sci-Fi",2006,tt0482571,8.5,1474140,"AD, BA, BE, BG, CZ, DK, DO, ES, FI, FR, HR, HU, JM, MC, MD, ME, MK, NO, PA, PL, PY, RO, SE, SK, VE"
"The Queen",movie,"Biography, Drama",2006,tt0436697,7.3,116831,"FR, MC"
"The Remains of the Day",movie,"Drama, Romance",1993,tt0107943,7.8,86742,"AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PY, SV, TC, UY, VE"
"Rocky Balboa",movie,"Action, Drama, Sport",2006,tt0479143,7.1,234461,"AG, BB, BS, NI, TT"
"Hannibal Rising",movie,"Adventure, Crime, Drama",2007,tt0367959,6.1,117556,FR
"Letters from Iwo Jima",movie,"Action, Adventure, Drama",2006,tt0498380,7.8,171821,"BE, FR, MC"
"The Host",movie,"Drama, Horror, Sci-Fi",2006,tt0468492,7.1,135357,"DK, FI, NO, SE"
"Notes on a Scandal",movie,"Crime, Drama, Romance",2006,tt0465551,7.4,85980,"AG, BB, BS, HN, NI, RS, TT, US"
"Street Kings",movie,"Action, Crime, Thriller",2008,tt0421073,6.8,122530,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, RO, SI, SK"
300,movie,"Action, Drama",2006,tt0416449,7.6,876976,"AD, AR, BO, BR, BZ, CL, CO, CR, DO, EC, GT, JM, LC, MX, PA, PE, PT, PY, SV, TC, UY, VE"
TMNT,movie,"Action, Adventure, Animation",2007,tt0453556,6.2,70093,"BE, FR, MC"
"A Brief History of Time",movie,"Biography, Documentary",1991,tt0103882,7.3,5976,"AG, BB, BS, HN, NI, TT, US"
